,ID,Title,Abstract,Authors,Published Date,Updated Date,Comments,Primary Category,PDF Link,Language,author_keywords,publicationName,predicted_subject_area
169,http://arxiv.org/abs/2008.03256v1,Opening practice: supporting Reproducibility and Critical spatial data  science,"This paper reflects on a number of trends towards a more open andreproducible approach to geographic and spatial data science over recent years.In particular it considers trends towards Big Data, and the impacts this ishaving on spatial data analysis and modelling. It identifies a turn in academiatowards coding as a core analytic tool, and away from proprietary softwaretools offering 'black boxes' where the internal workings of the analysis arenot revealed. It is argued that this closed form software is problematic, andconsiders a number of ways in which issues identified in spatial data analysis(such as the MAUP) could be overlooked when working with closed tools, leadingto problems of interpretation and possibly inappropriate actions and policiesbased on these. In addition, this paper and considers the role thatreproducible and open spatial science may play in such an approach, taking intoaccount the issues raised. It highlights the dangers of failing to account forthe geographical properties of data, now that all data are spatial (they arecollected somewhere), the problems of a desire for n=all observations in datascience and it identifies the need for a critical approach. This is one inwhich openness, transparency, sharing and reproducibility provide a mantra fordefensible and robust spatial data science.","Chris Brunsdon, Alexis Comber",2020-07-20T07:50:08Z,2020-07-20T07:50:08Z,"19 pages, 1 figure",stat.OT,http://arxiv.org/pdf/2008.03256v1,eng,,,Social Sciences
170,http://arxiv.org/abs/2009.09795v2,Biases in Data Science Lifecycle,"In recent years, data science has become an indispensable part of oursociety. Over time, we have become reliant on this technology because of itsopportunity to gain value and new insights from data in any field - business,socializing, research and society. At the same time, it raises questions abouthow justified we are in placing our trust in these technologies. There is arisk that such powers may lead to biased, inappropriate or unintended actions.Therefore, ethical considerations which might occur as the result of datascience practices should be carefully considered and these potential problemsshould be identified during the data science lifecycle and mitigated ifpossible. However, a typical data scientist has not enough knowledge foridentifying these challenges and it is not always possible to include an ethicsexpert during data science production. The aim of this study is to provide apractical guideline to data scientists and increase their awareness. In thiswork, we reviewed different sources of biases and grouped them under differentstages of the data science lifecycle. The work is still under progress. The aimof early publishing is to collect community feedback and improve the curatedknowledge base for bias types and solutions.","Dinh-An Ho, Oya Beyan",2020-09-10T13:41:48Z,2020-10-27T12:31:24Z,"22 pages, 1 Figure, 1 Table arXiv admin note: text overlap with
  arXiv:1901.10002, arXiv:1810.01943 by other authors",cs.CY,http://arxiv.org/pdf/2009.09795v2,eng,,,Medicine
171,http://arxiv.org/abs/2305.13576v1,Approach to Data Science with Multiscale Information Theory,"Data Science is a multidisciplinary field that plays a crucial role inextracting valuable insights and knowledge from large and intricate datasets.Within the realm of Data Science, two fundamental components are InformationTheory (IT) and Statistical Mechanics (SM), which provide a theoreticalframework for understanding dataset properties. IT enables efficient storageand transmission of information, while SM focuses on the behavior of systemscomprising numerous interacting components. In the context of data science, SMallows us to model complex interactions among variables within a dataset. Byleveraging these tools, data scientists can gain a profound understanding ofdata properties, leading to the development of advanced models and algorithmsfor analysis and interpretation. Consequently, data science has the potentialto drive accurate predictions and enhance decision-making across variousdomains, including finance, marketing, healthcare, and scientific research.  In this paper, we apply this data science framework to a large and intricatequantum mechanical system composed of particles. Our research demonstrates thatthe dynamic and probabilistic nature of such systems can be effectivelyaddressed using a Multiscale Entropic Dynamics (MED) approach, derived from theBoltzmann methods of SM. Through the MED approach, we can describe the system'sdynamics by formulating a general form of the Nonlinear Schr\""odinger equationand how it can be applied to various systems with particles andquasi-particles, such as electrons, plasmons, polarons, and solitons. Byemploying this innovative approach, we pave the way for a deeper understandingof quantum mechanical systems and their behaviors within complex materials.","Shahid Nawaz, Muhammad Saleem, F. V. Kusmartsev, Dalaver H. Anjum",2023-05-23T01:08:50Z,2023-05-23T01:08:50Z,12 pages,physics.data-an,http://arxiv.org/pdf/2305.13576v1,eng,,,Social Sciences
172,http://arxiv.org/abs/cs/0502008v1,Scientific Data Management in the Coming Decade,This is a thought piece on data-intensive science requirements for databasesand science centers. It argues that peta-scale datasets will be housed byscience centers that provide substantial storage and processing for scientistswho access the data via smart notebooks. Next-generation science instrumentsand simulations will generate these peta-scale datasets. The need to publishand share data and the need for generic analysis and visualization tools willfinally create a convergence on common metadata standards. Database systemswill be judged by their support of these metadata standards and by theirability to manage and access peta-scale datasets. The proceduralstream-of-bytes-file-centric approach to data analysis is both too cumbersomeand too serial for such large datasets. Non-procedural query and analysis ofschematized self-describing data is both easier to use and allows much moreparallelism.,"Jim Gray, David T. Liu, Maria Nieto-Santisteban, Alexander S. Szalay, David DeWitt, Gerd Heber",2005-02-02T03:15:42Z,2005-02-02T03:15:42Z,,cs.DB,http://arxiv.org/pdf/cs/0502008v1,eng,,,Medicine
173,http://arxiv.org/abs/1202.3952v1,Check Your Data Freedom: A Taxonomy to Assess Life Science Database  Openness,"Molecular biology data are subject to terms of use that vary widely betweendatabases and curating institutions. This research presents a taxonomy ofcontractual and technical restrictions applicable to databases in life science.It builds upon research led by Science Commons demonstrating why open data andthe freedom to integrate facilitate innovation and how this openness can beachieved. The taxonomy describes technical and legal restrictions applicable tolife science databases, and its metadata have been used to assess terms of useof databases hosted by Life Science Resource Name (LSRN) Schema. While a fewpublic domain policies are standardized, most terms of use are not harmonized,difficult to understand and impose controls that prevent others fromeffectively reusing data. Identifying a small number of restrictions allows oneto quickly appreciate which databases are open. A checklist for data opennessis proposed in order to assist database curators who wish to make their datamore open to make sure they do so.",Melanie Dulong De Rosnay,2012-02-17T16:26:09Z,2012-02-17T16:26:09Z,,q-bio.QM,http://arxiv.org/pdf/1202.3952v1,eng,,,Medicine
174,http://arxiv.org/abs/1503.06201v1,Data Science as a New Frontier for Design,"The purpose of this paper is to contribute to the challenge of transferringknow-how, theories and methods from design research to the design processes ininformation science and technologies. More specifically, we shall consider adomain, namely data-science, that is becoming rapidly a globally investedresearch and development axis with strong imperatives for innovation given thedata deluge we are currently facing. We argue that, in order to rise to thedata-related challenges that the society is facing, data-science initiativesshould ensure a renewal of traditional research methodologies that are stilllargely based on trial-error processes depending on the talent and insights ofa single (or a restricted group of) researchers. It is our claim that designtheories and methods can provide, at least to some extent, the much-neededframework. We will use a worldwide data-science challenge organized to study atechnical problem in physics, namely the detection of Higgs boson, as a usecase to demonstrate some of the ways in which design theory and methods canhelp in analyzing and shaping the innovation dynamics in such projects.","Akin Osman, Kazakçi Mines",2015-03-20T19:31:09Z,2015-03-20T19:31:09Z,"International Conference on Engineering Design, Jul 2015, Milan,
  Italy",cs.AI,http://arxiv.org/pdf/1503.06201v1,eng,,,Physics and Astronomy
175,http://arxiv.org/abs/1604.07397v1,Teaching Data Science,"We describe an introductory data science course, entitled Introduction toData Science, offered at the University of Illinois at Urbana-Champaign. Thecourse introduced general programming concepts by using the Python programminglanguage with an emphasis on data preparation, processing, and presentation.The course had no prerequisites, and students were not expected to have anyprogramming experience. This introductory course was designed to cover a widerange of topics, from the nature of data, to storage, to visualization, toprobability and statistical analysis, to cloud and high performance computing,without becoming overly focused on any one subject. We conclude this articlewith a discussion of lessons learned and our plans to develop new data sciencecourses.","Robert J. Brunner, Edward J. Kim",2016-04-25T18:26:51Z,2016-04-25T18:26:51Z,"10 pages, 4 figures, International Conference on Computational
  Science (ICCS 2016)",stat.OT,http://arxiv.org/pdf/1604.07397v1,eng,,,Social Sciences
176,http://arxiv.org/abs/2101.05638v1,La Serena School for Data Science: multidisciplinary hands-on education  in the era of big data,"La Serena School for Data Science is a multidisciplinary program with sixeditions so far and a constant format: during 10-14 days, a group of $\sim$30students (15 from the US, 15 from Chile and 1-3 from Caribbean countries) and$\sim$9 faculty gather in La Serena (Chile) to complete an intensive program inData Science with emphasis in applications to astronomy and bio-sciences.  The students attend theoretical and hands-on sessions, and, since early on,they work in multidisciplinary groups with their ""mentors"" (from the faculty)on real data science problems. The SOC and LOC of the school have developedstudent selection guidelines to maximize diversity.  The program is very successful as proven by the high over-subscription rate(factor 5-8) and the plethora of positive testimony, not only from alumni, butalso from current and former faculty that keep in contact with them.","A. Bayo, M. J. Graham, D. Norman, M. Cerda, G. Damke, A. Zenteno, C. Ibarlucea",2021-01-13T12:24:49Z,2021-01-13T12:24:49Z,"2 pages, IAU Symposium No. 367, Education and Heritage in the Era of
  Big Data in Astronomy",physics.ed-ph,http://arxiv.org/pdf/2101.05638v1,eng,,,Social Sciences
177,http://arxiv.org/abs/2105.05699v2,Automating Data Science: Prospects and Challenges,"Given the complexity of typical data science projects and the associateddemand for human expertise, automation has the potential to transform the datascience process.  Key insights:  * Automation in data science aims to facilitate and transform the work ofdata scientists, not to replace them.  * Important parts of data science are already being automated, especially inthe modeling stages, where techniques such as automated machine learning(AutoML) are gaining traction.  * Other aspects are harder to automate, not only because of technologicalchallenges, but because open-ended and context-dependent tasks require humaninteraction.","Tijl De Bie, Luc De Raedt, José Hernández-Orallo, Holger H. Hoos, Padhraic Smyth, Christopher K. I. Williams",2021-05-12T14:34:35Z,2022-02-28T15:45:49Z,"19 pages, 3 figures. v1 accepted for publication (April 2021) in
  Communications of the ACM",cs.DB,http://arxiv.org/pdf/2105.05699v2,eng,,,Social Sciences
178,http://arxiv.org/abs/2209.02375v1,Understanding and Reducing Crater Counting Errors in Citizen Science  Data and the Need for Standardisation,"Citizen science has become a popular tool for preliminary data processingtasks, such as identifying and counting Lunar impact craters in modernhigh-resolution imagery. However, use of such data requires that citizenscience products are understandable and reliable. Contamination and missingdata can reduce the usefulness of datasets so it is important that such effectsare quantified. This paper presents a method, based upon a newly developedquantitative pattern recognition system (Linear Poisson Models) for estimatinglevels of contamination within MoonZoo citizen science crater data. Evidencewill show that it is possible to remove the effects of contamination, withreference to some agreed upon ground truth, resulting in estimated cratercounts which are highly repeatable. However, it will also be shown thatcorrecting for missing data is currently more difficult to achieve. Thetechniques are tested on MoonZoo citizen science crater annotations from theApollo 17 site and also undergraduate and expert results from the same region.","P. D. Tar, N. A. Thacker",2022-09-06T10:54:08Z,2022-09-06T10:54:08Z,,cs.CV,http://arxiv.org/pdf/2209.02375v1,eng,,,Computer Science
179,http://arxiv.org/abs/2301.13761v3,Foundations and Scoping of Data Science,"There has been an increasing recognition of the value of data and ofdata-based decision making. As a consequence, the development of data scienceas a field of study has intensified in recent years. However, there is nosystematic and comprehensive treatment and understanding of data science. Thisarticle describes a systematic and end-to-end framing of the field based on aninclusive definition. It identifies the core components making up the datascience ecosystem, presents its lifecycle modeling the development process, andargues its interdisciplinarity.",M. Tamer Özsu,2023-01-31T16:54:33Z,2024-01-04T14:33:06Z,"This is an extended version of the original submission. The original
  has now been published by Communications of ACM, Volume 66, Number 7, pages
  106-116, 2023. The original version was only 10 pages and the new version is
  100 pages; the original had a restricted number of references (42) while the
  longer one is much more complete with over 150 references",cs.OH,http://arxiv.org/pdf/2301.13761v3,eng,,,Medicine
180,http://arxiv.org/abs/2311.07126v1,How to Do Machine Learning with Small Data? -- A Review from an  Industrial Perspective,"Artificial intelligence experienced a technological breakthrough in science,industry, and everyday life in the recent few decades. The advancements can becredited to the ever-increasing availability and miniaturization ofcomputational resources that resulted in exponential data growth. However,because of the insufficient amount of data in some cases, employing machinelearning in solving complex tasks is not straightforward or even possible. As aresult, machine learning with small data experiences rising importance in datascience and application in several fields. The authors focus on interpretingthe general term of ""small data"" and their engineering and industrialapplication role. They give a brief overview of the most important industrialapplications of machine learning and small data. Small data is defined in termsof various characteristics compared to big data, and a machine learningformalism was introduced. Five critical challenges of machine learning withsmall data in industrial applications are presented: unlabeled data, imbalanceddata, missing data, insufficient data, and rare events. Based on thosedefinitions, an overview of the considerations in domain representation anddata acquisition is given along with a taxonomy of machine learning approachesin the context of small data.","Ivan Kraljevski, Yong Chul Ju, Dmitrij Ivanov, Constanze Tschöpe, Matthias Wolff",2023-11-13T07:39:13Z,2023-11-13T07:39:13Z,,cs.LG,http://arxiv.org/pdf/2311.07126v1,eng,,,Computer Science
181,http://arxiv.org/abs/1103.1977v1,Development of Computer Science Disciplines - A Social Network Analysis  Approach,"In contrast to many other scientific disciplines, computer science considersconference publications. Conferences have the advantage of providing fastpublication of papers and of bringing researchers together to present anddiscuss the paper with peers. Previous work on knowledge mapping focused on themap of all sciences or a particular domain based on ISI published JCR (JournalCitation Report). Although this data covers most of important journals, itlacks computer science conference and workshop proceedings. That results in animprecise and incomplete analysis of the computer science knowledge. This paperpresents an analysis on the computer science knowledge network constructed fromall types of publications, aiming at providing a complete view of computerscience research. Based on the combination of two important digital libraries(DBLP and CiteSeerX), we study the knowledge network created atjournal/conference level using citation linkage, to identify the development ofsub-disciplines. We investigate the collaborative and citation behavior ofjournals/conferences by analyzing the properties of their co-authorship andcitation subgraphs. The paper draws several important conclusions. First,conferences constitute social structures that shape the computer scienceknowledge. Second, computer science is becoming more interdisciplinary. Third,experts are the key success factor for sustainability of journals/conferences.","Manh Cuong Pham, Ralf Klamma, Matthias Jarke",2011-03-10T09:51:19Z,2011-03-10T09:51:19Z,,cs.DL,http://arxiv.org/pdf/1103.1977v1,eng,,,Social Sciences
182,http://arxiv.org/abs/2212.04853v1,Open Science in Lattice Gauge Theory community,"Open science aims to make scientific research processes, tools and resultsaccessible to all scientific communities, creating trust in science andenabling digital competences to be realized in research, leading to increasedinnovation. It provides standard and transparent pathways to conductingresearch and fosters best practices for collecting, analysing, preserving,sharing and reusing data, software, workflows and other outputs throughcollaborative networks. Open Science appears to be becoming the norm with itsapplications spanning throughout the whole research cycle of a project. Theimportance of making Open Science a reality is nowadays reflected in fundingpolicies, research infrastructure and politics. In these proceedings we presentthe basic Open Science principles explaining briefly best practices formaterialising Open Science. Subsequently, we present the results of thelandscaping survey of Open Science in the Lattice Gauge Theories community.Finally, we provide directions in which the Lattice Gauge Theory communitycould move in order to enhance Openness and FAIRness (Findability,Accessibility, Interoperability, Reusability) in Science.","Andreas Athenodorou, Ed Bennett, Julian Lenz, Elli Papadopoullou",2022-12-09T13:46:20Z,2022-12-09T13:46:20Z,"10 pages, 7 figures, Proceedings of the 39th International Symposium
  on Lattice Field Theory (Lattice2022), 8-13 August, 2022, Bonn, Germany",hep-lat,http://arxiv.org/pdf/2212.04853v1,eng,,,Social Sciences
183,http://arxiv.org/abs/1007.5377v1,Browsing the sky through the ASI Science Data Centre Data Explorer Tool,"We present here the Data Explorer tool developed at the ASI Science DataCenter (ASDC). This tool is designed to provide an efficient and user-friendlyway to display information residing in several catalogs stored in the ASDCservers, to cross-correlate this information and to download/analyze data viaour scientific tools and/or external services. Our database includes GRBcatalogs (such as Swift and Beppo-SAX), which can be queried through the DataExplorer. The GRB fields can be viewed in multiwavelength and the data can beanalyzed or retrieved.","V. D'Elia, M. Capalbi, F. Verrecchia, B. Gendre, P. Giommi",2010-07-30T06:27:50Z,2010-07-30T06:27:50Z,"3 pages, 2 .ps figures, to appear in ""Deciphering the Ancient
  Universe with GRBs"" conference proceedings",astro-ph.IM,http://arxiv.org/pdf/1007.5377v1,eng,,,Computer Science
184,http://arxiv.org/abs/1605.08846v1,"A Human-Centered Approach to Data Privacy : Political Economy, Power,  and Collective Data Subjects","Researchers find weaknesses in current strategies for protecting privacy inlarge datasets. Many anonymized datasets are reidentifiable, and norms foroffering data subjects notice and consent over emphasize individualresponsibility. Based on fieldwork with data managers in the City of Seattle, Iidentify ways that these conventional approaches break down in practice.Drawing on work from theorists in sociocultural anthropology, I propose that aHuman Centered Data Science move beyond concepts like dataset identifiabilityand sensitivity toward a broader ontology of who is implicated by a dataset,and new ways of anticipating how data can be combined and used.",Meg Young,2016-05-28T04:57:13Z,2016-05-28T04:57:13Z,"This is a workshop paper accepted to the Human-Centered Data Science
  Workshop at the Computer Supported Collaborative Work Conference in 2016",cs.CY,http://arxiv.org/pdf/1605.08846v1,eng,,,Medicine
185,http://arxiv.org/abs/1707.06937v4,Searching Data: A Review of Observational Data Retrieval Practices in  Selected Disciplines,A cross-disciplinary examination of the user behaviours involved in seekingand evaluating data is surprisingly absent from the research data discussion.This review explores the data retrieval literature to identify commonalities inhow users search for and evaluate observational research data. Two analyticalframeworks rooted in information retrieval and science technology studies areused to identify key similarities in practices as a first step towarddeveloping a model describing data retrieval.,"Kathleen Gregory, Paul Groth, Helena Cousijn, Andrea Scharnhorst, Sally Wyatt",2017-07-21T15:36:10Z,2020-03-12T09:07:40Z,,cs.DL,http://arxiv.org/pdf/1707.06937v4,eng,,,Medicine
186,http://arxiv.org/abs/2008.12372v1,Data-driven Computational Social Science: A Survey,"Social science concerns issues on individuals, relationships, and the wholesociety. The complexity of research topics in social science makes it theamalgamation of multiple disciplines, such as economics, political science, andsociology, etc. For centuries, scientists have conducted many studies tounderstand the mechanisms of the society. However, due to the limitations oftraditional research methods, there exist many critical social issues to beexplored. To solve those issues, computational social science emerges due tothe rapid advancements of computation technologies and the profound studies onsocial science. With the aids of the advanced research techniques, variouskinds of data from diverse areas can be acquired nowadays, and they can help uslook into social problems with a new eye. As a result, utilizing various datato reveal issues derived from computational social science area has attractedmore and more attentions. In this paper, to the best of our knowledge, wepresent a survey on data-driven computational social science for the first timewhich primarily focuses on reviewing application domains involving humandynamics. The state-of-the-art research on human dynamics is reviewed fromthree aspects: individuals, relationships, and collectives. Specifically, theresearch methodologies used to address research challenges in aforementionedapplication domains are summarized. In addition, some important open challengeswith respect to both emerging research topics and research methods arediscussed.","Jun Zhang, Wei Wang, Feng Xia, Yu-Ru Lin, Hanghang Tong",2020-08-10T09:28:36Z,2020-08-10T09:28:36Z,"28 pages, 8 figures",cs.SI,http://arxiv.org/pdf/2008.12372v1,eng,,,Social Sciences
187,http://arxiv.org/abs/2301.12031v1,Context Matters: A Strategy to Pre-train Language Model for Science  Education,"This study aims at improving the performance of scoring student responses inscience education automatically. BERT-based language models have shownsignificant superiority over traditional NLP models in various language-relatedtasks. However, science writing of students, including argumentation andexplanation, is domain-specific. In addition, the language used by students isdifferent from the language in journals and Wikipedia, which are trainingsources of BERT and its existing variants. All these suggest that adomain-specific model pre-trained using science education data may improvemodel performance. However, the ideal type of data to contextualize pre-trainedlanguage model and improve the performance in automatically scoring studentwritten responses remains unclear. Therefore, we employ different data in thisstudy to contextualize both BERT and SciBERT models and compare theirperformance on automatic scoring of assessment tasks for scientificargumentation. We use three datasets to pre-train the model: 1) journalarticles in science education, 2) a large dataset of students' writtenresponses (sample size over 50,000), and 3) a small dataset of students'written responses of scientific argumentation tasks. Our experimental resultsshow that in-domain training corpora constructed from science questions andresponses improve language model performance on a wide variety of downstreamtasks. Our study confirms the effectiveness of continual pre-training ondomain-specific data in the education domain and demonstrates a generalizablestrategy for automating science education tasks with high accuracy. We plan torelease our data and SciEdBERT models for public use and community engagement.","Zhengliang Liu, Xinyu He, Lei Liu, Tianming Liu, Xiaoming Zhai",2023-01-27T23:50:16Z,2023-01-27T23:50:16Z,,cs.AI,http://arxiv.org/pdf/2301.12031v1,eng,,,Social Sciences
188,http://arxiv.org/abs/gr-qc/0602019v1,The Testbed for LISA Analysis Project,"The Testbed for LISA Analysis (TLA) Project aims to facilitate thedevelopment, validation and comparison of different methods for LISA sciencedata analysis, by the broad LISA Science Community, to meet the specialchallenges that LISA poses. It includes a well-defined Simulated LISA DataProduct (SLDP), which provides a clean interface between the communities thathave developed to model and to analyze the LISA science data stream; aweb-based clearinghouse (at <http://tla.gravity.psu.edu>) providing SLDPsoftware libraries, relevant software, papers and other documentation, and arepository for SLDP data sets; a set of mailing lists for communication betweenand among LISA simulators and LISA science analysts; a problem tracking systemfor SLDP support; and a program of workshops to allow the burgeoning LISAscience community to further refine the SLDP definition, define specific LISAscience analysis challenges, and report their results. This note describes theTLA Project, the resources it provides immediately, its future plans, andinvites the participation of the broader community in the furtherance of itsgoals.","Lee Samuel Finn, Matthew J. Benacquista, Shane L. Larson, Louis J. Rubbo",2006-02-05T22:37:25Z,2006-02-05T22:37:25Z,"5 pages, no figures",gr-qc,http://arxiv.org/pdf/gr-qc/0602019v1,eng,,,Medicine
189,http://arxiv.org/abs/2009.12210v1,Emergence of complex data from simple local rules in a network game,"As one of the main subjects of investigation in data science, network sciencehas been demonstrated a wide range of applications to real-world networksanalysis and modeling. For example, the pervasive presence of structural ortopological characteristics, such as the small-world phenomenon,small-diameter, scale-free properties, or fat-tailed degree distribution wereone of the underlying pillars fostering the study of complex networks. Relatingthese phenomena with other emergent properties in complex systems became asubject of central importance. By introducing new implications on the interfacebetween data science and complex systems science with the purpose of tacklingsome of these issues, in this article we present a model for a network gameplayed by complex networks in which nodes are computable systems. Inparticular, we present and discuss how some network topological properties andsimple local communication rules are able to generate a phase transition withrespect to the emergence of incompressible data.","Felipe S. Abrahão, Klaus Wehmuth, Artur Ziviani",2020-09-23T19:43:27Z,2020-09-23T19:43:27Z,arXiv admin note: text overlap with arXiv:1708.09149,cs.LO,http://arxiv.org/pdf/2009.12210v1,eng,,,Mathematics
190,http://arxiv.org/abs/2104.12545v3,Agile (data) science: a (draft) manifesto,"Science has a data management problem, as well as a project managementproblem. While industrial-grade data science teams have embraced the agilemindset, and adopted or created all kind of tools to create reproducibleworkflows, academia-based science is still (mostly) mired in a mindset that isfocused on a single final product (a paper), without focusing on incrementalimprovement, on any specific problem or customer, or, paying any attentionreproducibility. In this report we argue towards the adoption of the agilemindset and agile data science tools in academia, to make a more responsible,and over all, reproducible science.","Juan Julián Merelo-Guervós, Mario García-Valdez",2021-04-09T12:18:46Z,2022-07-04T12:00:31Z,,cs.CY,http://arxiv.org/pdf/2104.12545v3,eng,,,Computer Science
191,http://arxiv.org/abs/astro-ph/0701361v1,How to Make the Dream Come True: The Astronomers' Data Manifesto,"Astronomy is one of the most data-intensive of the sciences. Data technologyis accelerating the quality and effectiveness of its research, and the rate ofastronomical discovery is higher than ever. As a result, many view astronomy asbeing in a 'Golden Age', and projects such as the Virtual Observatory areamongst the most ambitious data projects in any field of science. But thesepowerful tools will be impotent unless the data on which they operate are ofmatching quality. Astronomy, like other fields of science, therefore needs toestablish and agree on a set of guiding principles for the management ofastronomical data. To focus this process, we are constructing a 'datamanifesto', which proposes guidelines to maximise the rate andcost-effectiveness of scientific discovery.",Ray P Norris,2007-01-12T03:28:11Z,2007-01-12T03:28:11Z,"Submitted to Data Science Journal Presented at CODATA, Beijing,
  October 2006",astro-ph,http://arxiv.org/pdf/astro-ph/0701361v1,eng,,,Social Sciences
192,http://arxiv.org/abs/1701.09045v1,Big Data Technology Accelerate Genomics Precision Medicine,"During genomics life science research, the data volume of whole genomics andlife science algorithm is going bigger and bigger, which is calculated as TB,PB or EB etc. The key problem will be how to store and analyze the data withoptimized way. This paper demonstrates how Intel Big Data Technology andArchitecture help to facilitate and accelerate the genomics life scienceresearch in data store and utilization. Intel defines high performanceGenomicsDB for variant call data query and Lustre filesystem with HierarchalStorage Management for genomics data store. Based on these great technology,Intel defines genomics knowledge share and exchange architecture, which islanded and validated in BGI China and Shanghai Children Hospital with verypositive feedback. And these big data technology can definitely be scaled tomuch more genomics life science partners in the world.",Hao Li,2017-01-29T14:21:52Z,2017-01-29T14:21:52Z,,cs.DB,http://arxiv.org/pdf/1701.09045v1,eng,,,Computer Science
193,http://arxiv.org/abs/2003.07681v1,The Data Science Fire Next Time: Innovative strategies for mentoring in  data science,"As data mining research and applications continue to expand in to a varietyof fields such as medicine, finance, security, etc., the need for talented anddiverse individuals is clearly felt. This is particularly the case as Big Datainitiatives have taken off in the federal, private and academic sectors,providing a wealth of opportunities, nationally and internationally. TheBroadening Participation in Data Mining (BPDM) workshop was created more than 7years ago with the goal of fostering mentorship, guidance, and connections forminority and underrepresented groups in the data science and machine learningcommunity, while also enriching technical aptitude and exposure for a group oftalented students. To date it has impacted the lives of more than 330underrepresented trainees in data science. We provide a venue to connecttalented students with innovative researchers in industry, academia,professional societies, and government. Our mission is to facilitatemeaningful, lasting relationships between BPDM participants to ultimatelyincrease diversity in data mining. This most recent workshop took place atHoward University in Washington, DC in February 2019. Here we report on thementoring strategies that we undertook at the 2019 BPDM and how those werereceived.","Latifa Jackson, Heriberto Acosta Maestre",2020-03-01T03:40:38Z,2020-03-01T03:40:38Z,,physics.ed-ph,http://arxiv.org/pdf/2003.07681v1,eng,,,Social Sciences
194,http://arxiv.org/abs/1801.00371v2,Data Science vs. Statistics: Two Cultures?,"Data science is the business of learning from data, which is traditionallythe business of statistics. Data science, however, is often understood as abroader, task-driven and computationally-oriented version of statistics. Boththe term data science and the broader idea it conveys have origins instatistics and are a reaction to a narrower view of data analysis. Expandingupon the views of a number of statisticians, this paper encourages a big-tentview of data analysis. We examine how evolving approaches to modern dataanalysis relate to the existing discipline of statistics (e.g. exploratoryanalysis, machine learning, reproducibility, computation, communication and therole of theory). Finally, we discuss what these trends mean for the future ofstatistics by highlighting promising directions for communication, educationand research.","Iain Carmichael, J. S. Marron",2017-12-31T23:00:24Z,2018-05-01T02:55:32Z,,stat.OT,http://arxiv.org/pdf/1801.00371v2,eng,,,Computer Science
195,http://arxiv.org/abs/2402.17168v1,Benchmarking Data Science Agents,"In the era of data-driven decision-making, the complexity of data analysisnecessitates advanced expertise and tools of data science, presentingsignificant challenges even for specialists. Large Language Models (LLMs) haveemerged as promising aids as data science agents, assisting humans in dataanalysis and processing. Yet their practical efficacy remains constrained bythe varied demands of real-world applications and complicated analyticalprocess. In this paper, we introduce DSEval -- a novel evaluation paradigm, aswell as a series of innovative benchmarks tailored for assessing theperformance of these agents throughout the entire data science lifecycle.Incorporating a novel bootstrapped annotation method, we streamline datasetpreparation, improve the evaluation coverage, and expand benchmarkingcomprehensiveness. Our findings uncover prevalent obstacles and providecritical insights to inform future advancements in the field.","Yuge Zhang, Qiyang Jiang, Xingyu Han, Nan Chen, Yuqing Yang, Kan Ren",2024-02-27T03:03:06Z,2024-02-27T03:03:06Z,"Source code and data are available at
  https://github.com/MetaCopilot/dseval",cs.AI,http://arxiv.org/pdf/2402.17168v1,eng,,,Computer Science
196,http://arxiv.org/abs/2408.17244v2,Categorical data clustering: 25 years beyond K-modes,"The clustering of categorical data is a common and important task in computerscience, offering profound implications across a spectrum of applications.Unlike purely numerical data, categorical data often lack inherent ordering asin nominal data, or have varying levels of order as in ordinal data, thusrequiring specialized methodologies for efficient organization and analysis.This review provides a comprehensive synthesis of categorical data clusteringin the past twenty-five years, starting from the introduction of K-modes. Itelucidates the pivotal role of categorical data clustering in diverse fieldssuch as health sciences, natural sciences, social sciences, education,engineering and economics. Practical comparisons are conducted for algorithmshaving public implementations, highlighting distinguishing clusteringmethodologies and revealing the performance of recent algorithms on severalbenchmark categorical datasets. Finally, challenges and opportunities in thefield are discussed.","Tai Dinh, Wong Hauchi, Philippe Fournier-Viger, Daniil Lisik, Minh-Quyet Ha, Hieu-Chi Dam, Van-Nam Huynh",2024-08-30T12:36:00Z,2024-09-09T13:51:49Z,,cs.LG,http://arxiv.org/pdf/2408.17244v2,eng,,,Medicine
197,http://arxiv.org/abs/1705.00351v2,Nonparametric Cusum Charts for Angular Data with Applications in Health  Science and Astrophysics,"This paper develops non-parametric rotation invariant CUSUMs suited to thedetection of changes in the mean direction as well as changes in theconcentration parameter of angular data. The properties of the CUSUMs areillustrated by theoretical calculations, Monte Carlo simulation and applicationto sequentially observed angular data from health science and astrophysics.","F. Lombard, Douglas M. Hawkins, Cornelis Potgieter",2017-04-30T17:58:02Z,2018-06-07T15:32:33Z,,stat.ME,http://arxiv.org/pdf/1705.00351v2,eng,,,Medicine
